Stop_id,Stop_Name
772,GIOLITTI
773,GIOLITTI
774,CAVOUR
775,CAVOUR
777,MADAMA CRISTINA
778,VITTORIO EMANUELE II
779,SAN PIO V
78,OSPEDALE GIOVANNI BOSCO
780,PELLICO
781,PELLICO
782,MARCONI
783,MARCONI
784,VALPERGA CALUSO
785,VALPERGA CALUSO
786,DONIZETTI
787,DONIZETTI
788,FOSCOLO
789,PETITTI
79,DERNA SUD
790,GRAF
791,GRAF
792,NIZZA
793,TROFARELLO
794,CAIO PLINIO
795,CAIO PLINIO
796,STADIO BASEBALL
797,STADIO BASEBALL
798,SIDOLI
799,SIDOLI
80,DERNA SUD
800,UNIONE SOVIETICA
8002,STAMPINI N.14
801,CASANA
8020,MARTIRI DELLA LIBERTA'
803,TRAIANO
804,CADIBONA
805,CAIO MARIO
806,SETTEMBRINI C.8
807,SETTEMBRINI C.8
81,REBAUDENGO
810,SETTEMBRINI C.16
811,SETTEMBRINI C.16
8121,SASSI-SUPERGA
8122,CASALE CAP
816,SETTEMBRINI C.19
8166,PLAVA OVEST
817,SETTEMBRINI C.19
8174,CERTOSA
8175,CERTOSA
818,SETTEMBRINI C.20
819,SETTEMBRINI C.20
82,REBAUDENGO
820,SETTEMBRINI
821,TROFARELLO
822,SETTEMBRINI CAP
824,TOGLIATTI
825,TOGLIATTI
826,CHE GUEVARA
827,CHE GUEVARA
828,COLOMBO
83,LULLI
830,MARTIRI XXX APRILE
8307,MATTEOTTI
831,COLOMBO
8319,UNIONE SOVIETICA (PROVVISORIA)
832,COLLEGNO
8320,ROMOLO E REMO EST
833,DELLA CROCE
834,TAMPELLINI
835,TAMPELLINI
836,DEL BRUCCO
837,DEL BRUCCO
838,PASTRENGO NORD
839,PASTRENGO NORD
84,PORTA PALAZZO NORD
840,PASTRENGO SUD
841,PASTRENGO SUD
842,CERVI
843,CERVI SUD
844,FERMI
845,CADIBONA
846,MADDALENA N.98 / 104
847,MAGENTA
848,FRANCIA
849,MAGENTA
85,ALA DI STURA
850,ANTONY
851,PARADISO
852,MACEDONIA
853,MACEDONIA
854,RIETI NORD
855,RIETI NORD
856,VAL LAGARINA
857,VANDALINO
858,ERITREA
859,ERITREA
86,ALA DI STURA
860,DE SANCTIS
861,DE SANCTIS
862,VANDALINO
863,FIDIA
864,FIDIA OVEST
865,TRECATE
866,BRUNELLESCHI
867,MARSIGLI
868,MARSIGLI
869,MONTE CUCCO
87,CHIESA DELLA SALUTE
870,MONTE CUCCO
871,TRAPANI
872,TRAPANI
873,CAPRIOLO
874,CAPRIOLO
875,RACCONIGI
876,RACCONIGI
877,SABOTINO OVEST
878,GALILEO FERRARIS
879,GALILEO FERRARIS
88,CHIESA DELLA SALUTE
880,LAMARMORA
881,RE UMBERTO
882,BARACCA
883,FRANCIA
884,FERMI CAP
885,SESTRIERE
886,MONASTIR
887,OSPEDALE SANT'ANNA
889,SEGRE - STAZIONE
89,DE MARCHI
890,BERLINGUER
891,IV NOVEMBRE - STAZIONE
892,VITTORIO VENETO
893,VITTORIO VENETO
894,TOTI
895,DIAZ
896,PARRI
897,ALPIGNANO
898,I MAGGIO
899,I MAGGIO
9,RUBIANA
90,ROCCAVIONE
900,CROCIERA
9000,BORGO CASTELLO
9001,APPARTAMENTI REALI
9002,APPARTAMENTI REALI
9003,FONTANA DELL'OTTO
9004,FONTANA DELL'OTTO
9005,PONTE VERDE
9006,PONTE VERDE
9009,GIARDINI REGGIA
901,CROCIERA (PROVVISORIA)
9010,GIARDINI REGGIA
9013,REGGIA
9015,REGGIA
9016,BORGO ANTICO
9017,BORGO ANTICO
902,CUNEO
903,CUNEO
904,PALLI
905,PALLI
906,BATTISTI
907,BATTISTI
908,BENGASI SUD
909,BENGASI NORD
91,CASTELDELFINO
912,LINGOTTO
914,BENGASI NORD
915,TORINO - STAZIONE
916,CASTELLO DI NICHELINO
917,PASCOLO
918,LA TORRE
919,AMENDOLA
920,MADDALENA N.98 / 104
921,BERLINGUER
922,AMENDOLA CAP
923,STAZIONE NICHELINO
924,TORINO N.282
925,TORINO N.278
926,SCARRONE
927,BUFFA
930,CONSOLATA
931,CALATAFIMI
933,TORINO
934,MILAZZO
935,VOLTURNO
936,VOLTURNO
937,PISACANE
938,PISACANE
939,TEANO
94,STRADELLA
940,TEANO
941,SOTTI
942,SOTTI
943,ORBASSANO
944,ORBASSANO
945,AIRASCA
946,AIRASCA
947,SESTRIERE
948,BARDONECCHIA
949,STUPINIGI
95,MADONNA DI CAMPAGNA
950,VILLAGGIO DEGA CAP
951,STATUTO CAP
952,ALPIGNANO
954,RACCONIGI
955,RACCONIGI
956,RIVOLI
957,BELTRAMO
958,MONTE GRAPPA
959,MONTE GRAPPA
960,POZZO STRADA
961,RIVALTA
962,MASSAUA NORD
963,MASSAUA CAP
964,MARCHE
965,MARCHE
966,PARADISO
967,MAGENTA
968,GRAMSCI NORD
969,GRAMSCI NORD
97,FOLIGNO
970,XXIV MAGGIO
971,XXIV MAGGIO
972,PROVANA
973,PROVANA
974,TOGLIATTI
975,SAN PAOLO
976,SAN PAOLO
977,CIMITERO RIVOLI
978,CIMITERO RIVOLI
979,SPEZIA
98,FOLIGNO
980,FRANCIA SUD
981,RIVALTA EST
982,FRANCIA
983,BARACCA
984,BATTISTI
985,66 MARTIRI
986,66 MARTIRI
987,LA SALLE
988,BATTISTI
989,ANTICA DI RIVOLI
99,TOSCANA
990,LESNA
991,LESNA
992,MOLISE EST
993,MOLISE EST
994,CINCINNATO
995,GAIDANO
996,GAIDANO
997,PASQUE PIEMONTESI
998,PASQUE PIEMONTESI
999,CIMABUE
8210,METRO FERMI
8211,METRO PARADISO
8212,METRO MARCHE
8213,METRO MASSAUA
8214,METRO POZZO STRADA
8215,METRO MONTE GRAPPA
8216,METRO RIVOLI
8217,METRO RACCONIGI
8218,METRO BERNINI
8219,METRO PRINCIPI ACAJA
8220,METRO XVIII DICEMBRE
8221,METRO PORTA SUSA
8222,METRO VINZAGLIO
8223,METRO RE UMBERTO
8224,METRO PORTA NUOVA
8225,METRO MARCONI
8226,METRO NIZZA
8227,METRO DANTE
8228,METRO CARDUCCI
8229,METRO SPEZIA
8230,METRO LINGOTTO
8232,METRO ITALIA61
8233,METRO BENGASI
10075,RIVALTA (FIAT-CANC. 3)
10081,CERONE (BV. CERONE)
10083,STRAMBINO
10092,CARRONE (P.ZA FILIPPO CROSIO)
10095,CROTTE (V. S.CARLO/BV. STRAMBINO)
10098,VISCHE (V. AMIONE/BV. CALUSO)
10119,RIVALTA (FIAT RIVALTA-CANC. 11)
10128,RIVALTA (FIAT RIVALTA-CANC. 9)
10131,RIVALTA (AVIO CANC. 10)
10132,RIVALTA (AVIO CANC. 20)
10241,CHIVASSO (P.I.CHI.)
10365,TORINO (C.SO G.CESARE/LUNGO STURA LAZIO)
10419,SETTIMO (V. MILANO/V. BRESCIA)
10421,SETTIMO (HOTEL GREEN CENTER)
10424,SETTIMO (STAB. REJNA)
10430,SETTIMO (MEZZI PO)
10436,BRANDIZZO (V. TORINO/V. ROSSELLI)
10439,BRANDIZZO (MERCATONE)
10442,BRANDIZZO (CAMPO SPORTIVO)
10445,BRANDIZZO (V. TORINO/V. PASUBIO)
10448,BRANDIZZO (CENTRO)
10451,BRANDIZZO (V. TORINO/V. BOLOGNA)
10454,BRANDIZZO (ALBERGO PINETA)
10460,CHIVASSO (CASELLO 20-RIVOIRA)
10463,CHIVASSO (STR. TORINO 45)
10468,CHIVASSO (POLITEAMA)
10469,CHIVASSO (V. LUNGO P.ZA D'ARMI)
10472,CHIVASSO (V. PO)
10475,CASTAGNETO PO (BV. CHIVASSO)
10478,CASTAGNETO PO (BV. PONTE PO)
10481,CASTAGNETO PO (BARACCONE)
10484,SAN SEBASTIANO (GILARDINI)
10487,SAN SEBASTIANO (ABATE)
10490,SAN SEBASTIANO (ABATE)
10493,SAN SEBASTIANO (CADAUTA)
10496,SAN SEBASTIANO (CASERMA)
10499,SAN SEBASTIANO (CASCINA MOGLIA)
10502,LAURIANO (LUXOTTICA)
10505,LAURIANO (BIVIO)
10508,MONTEU DA PO (BIVIO)
10511,MONTEU DA PO (FONTANA NERA)
10514,CAVAGNOLO (V. CA' D'OSTINO)
10517,CAVAGNOLO (PIANA DI CAVAGNOLO)
10520,CAVAGNOLO (CENTRO)
10523,BRUSASCO
10526,BRUSASCO (SCUOLE)
10535,CHIVASSO (POSTA)
10541,CHIVASSO (V.LE VITTORIO VENETO)
10544,CHIVASSO (MOVICENTRO)
10560,SETTIMO (CIMITERO)
10565,CASERMA (BV. STAZIONE FS)
10568,CASERMA-COLOMBARO (BAR)
10571,CASERMA-COLOMBARO (TORRE)
10574,SAN SEBASTIANO (V. VIGONDA)
10577,SAN SEBASTIANO (ROTTENGA)
10580,CASALBORGONE (BOCCIODROMO)
10583,CASALBORGONE (BV. CERAGLIO)
10586,CASALBORGONE (CENTRO)
10607,MONTIGLIO
10610,PIOVA' MASSAIA (P.ZA SAN MARTINO)
10616,CASALBORGONE (VAL FRASCARINA)
10619,CASALBORGONE (BAGATTA)
10622,CASALBORGONE (BROSE LAZZARINO)
10625,CASALBORGONE (CASCINA ROLETTO)
10628,GONENGO
10631,GONENGO (STR. QUASSO)
10634,GONENGO (PERELLO)
10637,GONENGO (MADONNA NERA)
10640,GONENGO (BESOLO)
10643,GONENGO (BV. MARMORITO)
10646,ARAMENGO (BIVIO)
10649,ARAMENGO (BRAIA)
10652,ARAMENGO (GORREA)
10655,COCCONATO (BIVIO)
10658,ROCCO (TABIELLA)
10661,ROCCO (BV. CERRETO)
10664,GALLARETO
10700,BUTTIGLIERA (LE FRONDE)
10703,AVIGLIANA (V. S.AGOSTINO 4-OSPEDALE)
10730,ASTI (CAPOLINEA)
10733,SARONSELLA
10787,SAN MAURO (SCAMBIO PESO)
10818,GASSINO (SOBRERO)
10820,GASSINO (V. MONTE CERVINO)
10821,GASSINO (V. VAL BAUDANA)
10823,SAN RAFFAELE CIMENA (V. TORINO 45)
10826,PIANA SAN RAFFAELE
10829,SAN RAFFAELE CIMENA (V. CHIVASSO 64)
10832,SAN RAFFAELE CIMENA (V. CHIVASSO 41)
10835,SAN RAFFAELE CIMENA (CA' ROSSA)
10838,SAN RAFFAELE CIMENA
10841,CASTAGNETO PO (SERRAUDA)
10844,CASTAGNETO PO (GALLEANI)
10847,CASTAGNETO PO (BV. CASTAGNETO PO)
10853,SAN RAFFAELE CIMENA (FONTANE)
10856,SAN RAFFAELE CIMENA (TETTI BAUDINO)
10859,SAN RAFFAELE CIMENA (CASCINA CAMINO)
10862,SAN RAFFAELE CIMENA (CASCINA BOASSO)
10865,SAN RAFFAELE CIMENA (CASCINA MANZONI)
10868,SAN RAFFAELE CIMENA ALTO (BIVIO)
10871,RACCONE (CASCINA BARBASSO)
10874,RACCONE
10900,CRESCENTINO (P.ZA MATTEOTTI)
10903,CRESCENTINO (STAZIONE)
10905,CRESCENTINO (P.ZA MARCONI)
10915,VERRUA (BIVIO)
10918,VERRUA (SP 107 CIV. 135)
10920,BRUSASCO (VERRUA SIBERIA)
10925,BRUSASCO (TRUCCO)
10926,VERRUA SAVOIA (FRAZ. MONTICELLI)
10927,VERRUA SAVOIA (FRAZ.VALENTINO - MUNICIPIO)
10928,VERRUA SAVOIA (FRAZ. SAN GIOVANNI)
10929,VERRUA SAVOIA (BV. FRAZ. MONTALDO)
10930,VERRUA SAVOIA (BV. FRAZ. CARBIGNANO)
10931,VERRUA SAVOIA (FRAZ. CASCINE)
10933,VERRUA SAVOIA (SP111 KM 1)
10934,VERRUA SAVOIA (FRAZ. CASE COCETTI)
10935,VERRUA SAVOIA (FRAZ. CASETTO)
10936,VERRUA SAVOIA (FRAZ. CAMPASSO)
10937,VERRUA SAVOIA (FRAZ. CERVOTO)
10938,VERRUA SAVOIA (FRAZ. BAZZOLI)
10939,VERRUA SAVOIA (FRAZ. FRAVAGNANO-CHIESA)
10940,VERRUA SAVOIA (FRAZ. SULPIANO)
10941,VERRUA SAVOIA (FRAZ. RIVALTA-DIR VERRUA)
10942,VERRUA SAVOIA (FRAZ. CAMORANO)
10943,VERRUA SAVOIA (FRAZ. BILA)
10944,VERRUA SAVOIA (FRAZ. RONZO-DIR.BRUSASCO)
10945,VERRUA SAVOIA (FRAZ. TABBIA)
10946,VERRUA SAVOIA (LOC. TRUCCO)
10947,VERRUA SAVOIA (BV. FRAZ. TABBIA)
10948,VERRUA SAVOIA (FRAZ. CALLIANO)
10950,VERRUA SAVOIA (FRAZ. MEZZI)
10979,BUSSOLINO (CARROZZERIA)
10982,BUSSOLINO (TERNENGA)
10985,BUSSOLINO
10988,SCIOLZE (VILLA DELLE ROSE)
10991,SCIOLZE (BIVIO)
10994,SCIOLZE (REG. MULINO)
10997,SCIOLZE (ALLASIO)
11000,SCIOLZE (TETTI PRISSOLO)
11003,SCIOLZE (REG. VALLE)
11006,SCIOLZE (REG. VALLE)
11009,SCIOLZE (REG. FORNACE)
11012,SCIOLZE (V. ROMA)
11015,SCIOLZE (TETTI ROSSETTI)
11018,SCIOLZE (BV. VERNONE)
11021,SCIOLZE (TETTI FRANCHI)
11024,SCIOLZE (TETTI AIE)
11027,SCIOLZE (REG. MALUNGA)
11030,SCIOLZE (REG. BATTAGLINA)
11033,RIVALBA (BIVIO)
11034,RIVALBA (FONTANA)
11036,BORGIONA (BV. MONTERIOLO)
11039,BORGIONA (VILLA CERRO)
11042,BORGIONA (CASCINA FRATE)
11045,BORGIONA (CASCINA BORGIONA)
11048,SAN ROCCO (CASCINA RACCONE)
11051,CINZANO (PILONE)
11054,CINZANO (REG. ROSSATTI)
11057,CINZANO (BV. APRA')
11060,CINZANO
11063,RIVALBA
11072,CROTTE (CHIESA)
11075,CROTTE (V. VISCHE)
11078,VISCHE (CASCINA MONESSA)
11081,VISCHE (CASCINA LUISINA)
11084,VISCHE (CASCINA MOMBELLO)
11087,VISCHE (CASCINA OVA)
11090,VISCHE (V. AMIONE/BV. CANDIA)
11093,VISCHE (P.ZA AMIONE)
11096,VISCHE (CIRCOLO IPPICO)
11099,VISCHE (BV. BARENGO)
11102,MAZZE' (CROCE VALLO-CIMITERO)
11105,MAZZE' (V. CAIRELLI/V. VISCHE)
11108,MAZZE' (V. CAIRELLI/V. BERGANDI)
11111,MAZZE' (P.ZA VITT. VENETO)
11114,TONENGO (DISTR. TAMOIL)
11117,TONENGO (CONSORZIO)
11120,TONENGO (P.ZA UGOLINO)
11123,TONENGO (P.ZA PERTINI)
11126,TONENGO (V. GARIBALDI 228)
11129,TONENGO (V. GARIBALDI 273)
11132,TONENGO (CASCINA SAVONERA)
11135,TONENGO (CASCINA CAROLINA)
11138,TONENGO (CASCINA GILETTA)
11141,BOSCHETTO (EDILIAS)
11144,BOSCHETTO (BV. MANDRIA)
11147,BOSCHETTO (BIVIO)
11150,BOSCHETTO (V. CAMPAGNA 11)
11153,BOSCHETTO (P.ZA S.GIOVANNI)
11156,BOSCHETTO (V. S.FRANCESCO/V. CENE)
11159,BOSCHETTO (V. S.FRANCESCO/V. PROVINC)
11165,BETLEMME (V. BORGHETTO)
11168,CHIVASSO (CAPPUCCINI/SCUOLE)
11171,CHIVASSO (P.ZA DEL POPOLO)
11192,CASALE DI MAZZE' (V. RONDISSONE)
11195,TONENGO (V. CIMITERO)
11222,TORRAZZA PIEMONTE (P.ZA PESO)
11225,RONDISSONE (BV. CIGLIANO)
11228,MAZZE' (V. CALUSO/V. CAIRELLI)
11231,RONDISSONE (P.ZA ROMA)
11234,IVREA (V. JERVIS/NUOVI UFFICI OLIVETTI)
11237,IVREA (STAZIONE FERROVIARIA)
11238,IVREA (V. LEVI/V. PAVESE)
11239,IVREA (V. GINZBURG)
11240,IVREA (V. TORINO/V. BELLINI)
11242,IVREA (MOVICENTRO)
11243,IVREA (V. TORINO/CANTON CARASSO)
11244,IVREA (V. LEVI/V. FENOGLIO)
11246,IVREA (V. TORINO/CANTON GIANOTTI)
11248,IVREA (STAB. DAYCO)
11264,CROTTE (V. S.CARLO 61)
11267,RONDISSONE (P.ZA DANTE)
11330,IVREA (C.SO VERCELLI/S.LORENZO APT)
11331,IVREA (V. CASCINETTE/S.LORENZO APT)
11333,SCARMAGNO (STABILIMENTI)
11336,CALUSO (V. MARTIRI D'ITALIA 45)
11339,CALUSO (COMPUPRINT)
11342,CALUSO (P.ZA MAZZINI)
11345,SAN GERMANO (P.ZA PERTINI)
11348,SAN GERMANO (REG. ROSSETTO)
11351,BORGOFRANCO (V. AOSTA/REG. BREDDA)
11354,BORGOFRANCO (STAZIONE FERROVIARIA)
11357,BORGOFRANCO (V. TORINO/ P.ZA GERMANETTI)
11360,BORGOFRANCO (SS. 26/V. MONTE ROSA)
11363,MONTALTO DORA (V. AOSTA/LOC. PONTE)
11366,MONTALTO DORA (P.LE CHIESA)
11369,MONTALTO DORA (V. IVREA/REG. MULINO)
11372,MONTALTO DORA (V. IVREA/REG. BALME)
11375,MONTALTO DORA (V. IVREA/BALTEA)
11378,IVREA (V. AOSTA/REG. GABELLA)
11381,IVREA (V. AOSTA 83)
11384,IVREA (V. AOSTA/S.ANTONIO)
11387,IVREA (V. AOSTA/PORTA AOSTA)
11393,IVREA (C.SO NIGRA/P.TA TORINO)
11399,IVREA (V. JERVIS/V. MONTENAVALE)
11402,IVREA (V. JERVIS/P.LE AURORA)
11405,BANCHETTE (BV. PAVONE)
11408,BANCHETTE (V. CASTELLAMONTE 25)
11411,BANCHETTE (V. CASTELLAMONTE/V. TORRETTA)
11414,SAMONE (CENTRO)
11417,SAMONE (V. PROVINCIALE-RIBES)
11420,SAMONE (CAPOLINEA)
11423,IVREA (C.SO RE UMBERTO/L.GO DORA I)
11426,IVREA (C.SO RE UMBERTO/L.GO DORA II)
11441,IVREA (V. TORINO/PONTE XXV APRILE)
11444,IVREA (V. TORINO/CANTON VIGNA)
11447,IVREA (V.LE LIBERAZIONE)
11450,BELLAVISTA (V. DON MINZONI)
11453,BELLAVISTA (ITI)
11456,SALERANO (CAPOLINEA)
11459,SALERANO (V. TESTA)
11462,BANCHETTE (V. SAMONE)
11465,BANCHETTE (V. ROMA)
11466,IVREA (V. PINCHIA)
11468,IVREA (V. CASCINETTE/V. RUFFINI)
11471,IVREA (V. CASCINETTE/V. STRUSIGLIA)
11474,IVREA (V. CASCINETTE/BOSCHEREGGIO)
11477,CASCINETTE (CAMPO SPORTIVO)
11480,CASCINETTE (V. DON FARINETTI)
11483,CASCINETTE (MUNICIPIO)
11486,CASCINETTE (P.LE CHIESA)
11489,CASCINETTE (V. ROMA)
11492,CASCINETTE (CASCINE CROTTA)
11495,BUROLO (V. CANDOSSINO)
11498,BUROLO (V. BREDA/V. CANDOSSINO)
11501,BUROLO (LOC. GERMANINA)
11504,BUROLO (COND. EOLO)
11507,BUROLO (CIMITERO)
11510,BUROLO (P.ZA OLIVETTI/CAPOLINEA)
11513,IVREA (C.SO M. D'AZEGLIO/P.ZA FREGUGLIA)
11528,CASCINETTE (RIO GORRERE)
11531,CASCINETTE (LAGO DI CAMPAGNA)
11534,CHIAVERANO (CIMITERO)
11537,CHIAVERANO (LOC. MULINAS)
11540,CHIAVERANO (C.SO CENTRALE)
11547,CHIAVERANO (P.ZA OMBRE/CAPOLINEA)
11550,BANCHETTE (V. CIRCONVALLAZIONE 5)
11562,IVREA (V. TORINO/CANTON BEVOLO)
11565,SAN BERNARDO (V. TORINO/CANTON ARBORE)
11568,IVREA (V. TORINO/CANTON MUSSANO)
11571,SAN BERNARDO (V. TORINO/CANTON GARDA)
11574,IVREA (V. TORINO/CANTON FERRERO)
11577,IVREA (V. TORINO/CANTON MARIDON)
11580,IVREA (C.SO VERCELLI 120)
11583,IVREA (C.SO VERCELLI/V. STRUSIGLIA)
11586,IVREA (V. CASALE 2)
11589,IVREA (V. CASALE/V. BIELLA)
11592,IVREA (V. CASALE/PONTE BREDA)
11595,IVREA (V. CIGLIANO/CASC. BAGNOD)
11598,IVREA (V. CIGLIANO/CASC. ROSSA)
11601,TORRE BALFREDO
11604,TORRE BALFREDO (V. CIGLIANO/CANTON BUSCHETTO)
11607,ALBIANO (BV. TINA)
11610,ALBIANO (V. CIGLIANO/CASC. CAMADIO)
11613,ALBIANO (BORG. PRELLE)
11617,IVREA (Q. S.GIOVANNI-V.LE BIELLA)
11619,BELLAVISTA (P.LE I MAGGIO)
11622,BELLAVISTA (V.LE PAPA GIOVANNI 88)
11625,BELLAVISTA (V.LE PAPA GIOVANNI 148)
11628,BELLAVISTA (V.LE KENNEDY 101)
11631,BELLAVISTA (V.LE KENNEDY 73)
11634,BELLAVISTA (V.LE KENNEDY 17)
11637,BELLAVISTA (V.LE KENNEDY/PAPA GIOVANNI)
11640,IVREA (BV. SAN GIOVANNI)
11643,IVREA (C.SO VERCELLI/V. CREA)
11646,IVREA (C.SO VERCELLI/V. PIEMONTE)
11649,IVREA (C.SO VERCELLI/V. PARATO)
11652,IVREA (C.SO VERCELLI/CASA CIRCONDARIALE)
11655,BUROLO-ZONA INDUSTRIALE (LOC. FORCHINO)
11658,BUROLO-ZONA INDUSTRIALE (CASCINE BRIDOLA)
11661,BUROLO-ZONA INDUSTRIALE (V. IV NOVEMBRE)
11664,BOLLENGO (V. ROMA/V. NIGRA)
11667,BOLLENGO (STR. STATALE 228/V. CASTELLAZZO)
11670,BOLLENGO (CENTRO)
11671,BOLLENGO (STR. PROV. CARAVINO)
11673,BELLAVISTA (REG. FOSSIGALLI)
11679,BOLLENGO (FRAZ. SANT'ANNA)
11682,BOLLENGO (S.S.228/V. CAVOUR)
11688,BOLLENGO (CASCINA GAMBONE)
11690,BOLLENGO (CASCINA CARLINA)
11694,IVREA (Q. S.GIOVANNI-ASILO)
11700,IVREA (Q. S.GIOVANNI-P.ZA BOVES)
11703,PAVONE (PONTE CHIUSELLA)
11706,PAVONE (BORG. QUILICO)
11708,PAVONE (V. CIRCONVALLAZIONE/V. NOSETTA)
11709,PAVONE (CIRCONVALLAZIONE/V. MARCONI)
11713,PAVONE (V.MARCONI)
11715,PAVONE (V. VIGNALE)
11718,PAVONE (V. TRIPOLI/V. TRIESTE)
11721,PAVONE (V. TRIPOLI/V. ROMA)
11724,PAVONE (V. CIRCONVALLAZIONE 42)
11727,PAVONE (V. CIRCONVALLAZIONE/FARMACIA)
11730,PAVONE (V. CIRCONVALLAZIONE/DISTRIB. ERG)
11733,BANCHETTE (V. PAVONE 2/CASERMA CARABINIERI)
11736,IVREA (V. CHABOD)
11739,IVREA (V. LAGO S.MICHELE/DON BURZIO)
11742,IVREA (V. LAGO S.MICHELE/V. FAVERO)
11745,CHIAVERANO (PRAFAGIOLO)
11750,CHIAVERANO (BACCIANA)
11751,CHIAVERANO (LAGO SIRIO)
11757,BORGOFRANCO (V. MANZONI/V. RUFFINI)
11760,BIO' (V. ANDRATE)
11763,BIO'
11766,BIO' (REG. PARATORE)
11769,BIO' (REG. TRUC CAGNIN)
11771,COLLERETTO (BIOPARCO)
11772,NOMAGLIO (REG. CORSANO)
11775,NOMAGLIO
11778,NOMAGLIO (V. ANDRATE 6)
11781,ANDRATE (REG. SERRAMONTE)
11784,ANDRATE (PARCO GIOCHI ROBINSON)
11787,ANDRATE (CAPOLINEA)
11820,PONT (STAZIONE)
11823,PONT (P.ZA CRAVERI)
11826,PONT (P.ZA EUROPA)
11829,PONT (V. FRASSINETTO/V. SANT'ANNA)
11832,PONT (S.MARIA)
11835,FAIALLO (TRUC BERTOT)
11838,FAIALLO (PIASERETTO)
11841,FAIALLO (FRAZ.CAMPETTI)
11843,FAIALLO (BORG. PANIER)
11844,FAIALLO (FRAZ.MARTINETTO)
11847,FAIALLO
11850,FAIALLO (FRAZ.MAIELLA)
11853,FAIALLO (FRAZ.BUSTA SEL)
11856,FRASSINETTO (FRAZ.CASA NUOVA)
11859,FRASSINETTO (FRAZ.CANTELLETTO)
11862,FRASSINETTO (FONTANA ROSSA)
11865,FRASSINETTO (PANISSERE)
11868,FRASSINETTO (CIMITERO)
11871,FRASSINETTO
11874,FRASSINETTO (BV. CHIAPPINETTO)
11877,FRASSINETTO (FRAZ. TETTI)
11880,FRASSINETTO (FRAZ. CERESER)
11883,FRASSINETTO (FRAZ. BALMA)
11886,FRASSINETTO (FRAZ. GALLI)
11889,BERCHIOTTO
11892,PONT (BORG. VILLANOVA)
11895,PONT (BAUSANO INF.)
11898,PONT (BORG. BAUSANO)
11901,PONT (CONFIGLIE')
11904,PONT (STROBA)
11907,PONT (FRAILINO)
11910,INGRIA
11913,INGRIA (VIRETTO)
11916,INGRIA (VILLANOVA)
11919,RONCO (FRAZ. LILLA)
11920,RONCO (BV. BOGGIERA)
11922,RONCO (FRAZ. FUCINA)
11925,RONCO (BV. FORZO)
11926,RONCO (CIMITERO)
11928,RONCO
11931,RONCO (RICOVERO)
11934,RONCO (CASERMA)
11937,RONCO (BV. SCANDOSIO)
11940,VALPRATO (PT)
11943,VALPRATO SOANA
11968,PONT (LOC. SARRO)
11974,PONT (BORG. LANTIGLIERA-BOETTI)
11977,SPARONE (BORG. TORRE)
11980,SPARONE (MUNICIPIO)
11983,SPARONE (P.ZA DEL PONTE)
12043,CHIAVERANO (REG. MOLINETTO)
12046,BIENCA (V. PERONETTO/REG. MONTRESCO)
12049,BIENCA (CHIESA)
12052,BIENCA (CAPOLINEA)
12061,CHIAVERANO (TORBIERA)
12067,CASCINE ROMANO
12070,ROMANO (CAMPO SPORTIVO)
12073,ROMANO
12076,ROMANO (BV. CIMITERO)
12093,PEROSA (BV. PRANZALITO)
12096,PEROSA (V. PAPA GIOV./V. ISONZO)
12099,PEROSA (V. SCARMAGNO/V. PERRONE)
12105,SCARMAGNO (STR. PROVINCIALE 56)
12108,SCARMAGNO (CAMPO SPORTIVO)
12117,CHIESANUOVA
12120,CHIESANUOVA (CIMITERO)
12123,CHIESANUOVA (FRAZ. CROSIO)
12125,CHIESANUOVA (FRAZ. CROSIO INFERIORE)
12126,CHIESANUOVA (FRAZ. VILLANUOVA)
12129,CHIESANUOVA (BV. NAVA)
12132,PRIACCO (BV. CHIESANUOVA)
12138,PRIACCO (P.ZA XXV APRILE)
12140,PRIACCO (CIMITERO)
12141,PRIACCO (REG. GAUDANO)
12144,CUORGNE' (PEDAGGIO)
12147,CUORGNE' (CENTRO)
12150,CUORGNE' (STAZIONE)
12162,SALTO (V. ROSSELLI)
12165,SALTO (V. BUOZZI/LOC. BIANCETTA)
12168,CASTELNUOVO NIGRA (P.ZA MARTIRI)
12171,CASTELNUOVO NIGRA (REG. PONTIGLIA)
12173,CASTELNUOVO NIGRA (REG. CANTELLO)
12174,CASTELNUOVO NIGRA (BV. VILLA)
12176,RUEGLIO (PONTE)
12177,CINTANO (LOC. BRICHETTO)
12180,CINTANO (P.ZA DON SPAGNA)
12183,CINTANO (V. CHIUMINATTO)
12186,CINTANO (LOC. CUDIBIA)
12187,CINTANO (LOC. BURIA)
12188,CINTANO (BV. SANTUARIO DI PIOVA)
12189,COLLERETTO CASTELNUOVO
12192,COLLERETTO CASTELNUOVO (TORRE)
12195,BORGIALLO (CIMITERO)
12198,BORGIALLO (V. COLLERETTO 37)
12201,BORGIALLO (P.ZA 16.3.1948)
12204,BORGIALLO (LOC. SAN CARLO)
12207,BORGIALLO (LOC BELVEDERE)
12210,CHIESANUOVA (V. CUORGNÈ 2)
12266,LEINI (ROVEGLIA)
12269,LEINI (CARTIERA)
12272,LEINI (BV. TEDESCHI)
12275,LOMBARDORE (MOBILIFICIO)
12278,LOMBARDORE (CASCINA DEL PESO)
12281,LOMBARDORE (POLIGONO/CAMPO)
12284,LOMBARDORE (BIVIO)
12293,BOSCONERO (SS460/BV. BOSCONERO)
12296,FELETTO (MASTRI)
